filename	acq_time
eeg/sub-0001_ses-preimplant13_task-positive_run-01_eeg.edf	2023-06-20T19:00:22.000000Z
eeg/sub-0001_ses-preimplant13_task-positive_run-02_eeg.edf	2023-06-20T19:00:23.000000Z
eeg/sub-0001_ses-preimplant13_task-positive_run-03_eeg.edf	2023-06-20T19:00:24.000000Z
eeg/sub-0001_ses-preimplant13_task-positive_run-04_eeg.edf	2023-06-20T19:00:24.000000Z
eeg/sub-0001_ses-preimplant13_task-positive_run-05_eeg.edf	2023-06-20T19:00:24.000000Z
